data length,16384
frequency,1000.000000000
amp,4.000000000
offset,0.000000000
phase,0.000000000







xpos,value
1.281738e-005,0.16064
1.287842e-005,0.16162
1.293945e-005,0.16235
1.300049e-005,0.16309
1.306152e-005,0.16382
1.312256e-005,0.16455
1.318359e-005,0.16528
1.324463e-005,0.16602
1.330566e-005,0.16699
1.336670e-005,0.16772
1.342773e-005,0.16846
1.348877e-005,0.16919
1.354980e-005,0.16992
1.361084e-005,0.17065
1.367188e-005,0.17139
1.373291e-005,0.17212
1.379395e-005,0.17310
1.385498e-005,0.17383
1.391602e-005,0.17456
1.397705e-005,0.17529
1.403809e-005,0.17603
1.409912e-005,0.17676
1.416016e-005,0.17749
1.422119e-005,0.17822
1.428223e-005,0.17920
1.434326e-005,0.17993
1.440430e-005,0.18066
1.446533e-005,0.18140
1.452637e-005,0.18213
1.458740e-005,0.18286
1.464844e-005,0.18359
1.470947e-005,0.18457
1.477051e-005,0.18530
1.483154e-005,0.18604
1.489258e-005,0.18677
1.495361e-005,0.18750
1.501465e-005,0.18823
1.507568e-005,0.18896
1.513672e-005,0.18970
1.519775e-005,0.19067
1.525879e-005,0.19141
1.531982e-005,0.19214
1.538086e-005,0.19287
1.544189e-005,0.19360
1.550293e-005,0.19434
1.556396e-005,0.19507
1.562500e-005,0.19580
1.568604e-005,0.19678
1.574707e-005,0.19751
1.580811e-005,0.19824
1.586914e-005,0.19897
1.593018e-005,0.19971
1.599121e-005,0.20044
1.605225e-005,0.20117
1.611328e-005,0.20190
1.617432e-005,0.20288
1.623535e-005,0.20361
1.629639e-005,0.20435
1.635742e-005,0.20508
1.641846e-005,0.20581
1.647949e-005,0.20654
1.654053e-005,0.20728
1.660156e-005,0.20801
1.666260e-005,0.20898
1.672363e-005,0.20972
1.678467e-005,0.21045
1.684570e-005,0.21118
1.690674e-005,0.21191
1.696777e-005,0.21265
1.702881e-005,0.21338
1.708984e-005,0.21411
1.715088e-005,0.21509
1.721191e-005,0.21582
1.727295e-005,0.21655
1.733398e-005,0.21729
1.739502e-005,0.21802
1.745606e-005,0.21875
1.751709e-005,0.21948
1.757812e-005,0.22021
1.763916e-005,0.22119
1.770019e-005,0.22192
1.776123e-005,0.22266
1.782227e-005,0.22339
1.788330e-005,0.22412
1.794434e-005,0.22485
1.800537e-005,0.22559
1.806641e-005,0.22632
1.812744e-005,0.22705
1.818848e-005,0.22803
1.824951e-005,0.22876
1.831055e-005,0.22949
1.837158e-005,0.23022
1.843262e-005,0.23096
1.849365e-005,0.23169
1.855469e-005,0.23242
1.861572e-005,0.23315
1.867676e-005,0.23413
1.873779e-005,0.23486
1.879883e-005,0.23560
1.885986e-005,0.23633
1.892090e-005,0.23706
1.898193e-005,0.23779
1.904297e-005,0.23853
1.910400e-005,0.23926
1.916504e-005,0.24023
1.922607e-005,0.24097
1.928711e-005,0.24170
1.934814e-005,0.24243
1.940918e-005,0.24316
1.947022e-005,0.24390
1.953125e-005,0.24463
1.959229e-005,0.24536
1.965332e-005,0.24609
1.971436e-005,0.24707
1.977539e-005,0.24780
1.983643e-005,0.24854
1.989746e-005,0.24927
1.995850e-005,0.25000
2.001953e-005,0.25073
2.008057e-005,0.25146
2.014160e-005,0.25220
2.020264e-005,0.25317
2.026367e-005,0.25391
2.032471e-005,0.25464
2.038574e-005,0.25537
2.044678e-005,0.25610
2.050781e-005,0.25684
2.056885e-005,0.25757
2.062988e-005,0.25830
2.069092e-005,0.25903
2.075195e-005,0.26001
2.081299e-005,0.26074
2.087402e-005,0.26147
2.093506e-005,0.26221
2.099609e-005,0.26294
2.105713e-005,0.26367
2.111816e-005,0.26440
2.117920e-005,0.26514
2.124023e-005,0.26587
2.130127e-005,0.26685
2.136230e-005,0.26758
2.142334e-005,0.26831
2.148437e-005,0.26904
2.154541e-005,0.26978
2.160645e-005,0.27051
2.166748e-005,0.27124
2.172852e-005,0.27197
2.178955e-005,0.27271
2.185059e-005,0.27368
2.191162e-005,0.27441
2.197266e-005,0.27515
2.203369e-005,0.27588
2.209473e-005,0.27661
2.215576e-005,0.27734
2.221680e-005,0.27808
2.227783e-005,0.27881
2.233887e-005,0.27954
2.239990e-005,0.28052
